GEO_ID,NAME,zip,,P001001
8710000US4218087,ZCTA5,18087, Pennsylvania,738
8710000US4216317,ZCTA5,16317, Pennsylvania,1456
8710000US4216313,ZCTA5,16313, Pennsylvania,1848
8710000US4216314,ZCTA5,16314, Pennsylvania,5507
8710000US4216316,ZCTA5,16316, Pennsylvania,5436
8710000US4216319,ZCTA5,16319, Pennsylvania,1355
8710000US4216321,ZCTA5,16321, Pennsylvania,76
8710000US4216322,ZCTA5,16322, Pennsylvania,158
8710000US4216323,ZCTA5,16323, Pennsylvania,16372
8710000US4216326,ZCTA5,16326, Pennsylvania,391
8710000US4216327,ZCTA5,16327, Pennsylvania,2978
8710000US4216328,ZCTA5,16328, Pennsylvania,80
8710000US4216329,ZCTA5,16329, Pennsylvania,528
8710000US4216331,ZCTA5,16331, Pennsylvania,88
8710000US4216332,ZCTA5,16332, Pennsylvania,53
8710000US4216333,ZCTA5,16333, Pennsylvania,240
8710000US4216334,ZCTA5,16334, Pennsylvania,338
8710000US4216335,ZCTA5,16335, Pennsylvania,28445
8710000US4216340,ZCTA5,16340, Pennsylvania,1990
8710000US4216341,ZCTA5,16341, Pennsylvania,2030
8710000US4216342,ZCTA5,16342, Pennsylvania,2281
8710000US4216343,ZCTA5,16343, Pennsylvania,449
8710000US4216344,ZCTA5,16344, Pennsylvania,523
8710000US4216345,ZCTA5,16345, Pennsylvania,3543
8710000US4216346,ZCTA5,16346, Pennsylvania,3247
8710000US4216347,ZCTA5,16347, Pennsylvania,2238
8710000US4216350,ZCTA5,16350, Pennsylvania,2737
8710000US4216351,ZCTA5,16351, Pennsylvania,1716
8710000US4216352,ZCTA5,16352, Pennsylvania,245
8710000US4216353,ZCTA5,16353, Pennsylvania,3348
8710000US4216354,ZCTA5,16354, Pennsylvania,11379
8710000US4216360,ZCTA5,16360, Pennsylvania,1383
8710000US4216361,ZCTA5,16361, Pennsylvania,53
8710000US4216362,ZCTA5,16362, Pennsylvania,1102
8710000US4216364,ZCTA5,16364, Pennsylvania,1347
8710000US4216365,ZCTA5,16365, Pennsylvania,18579
8710000US4216370,ZCTA5,16370, Pennsylvania,358
8710000US4216371,ZCTA5,16371, Pennsylvania,3260
8710000US4216372,ZCTA5,16372, Pennsylvania,499
8710000US4216373,ZCTA5,16373, Pennsylvania,3510
8710000US4216374,ZCTA5,16374, Pennsylvania,1968
8710000US4216401,ZCTA5,16401, Pennsylvania,6581
8710000US4216402,ZCTA5,16402, Pennsylvania,956
8710000US4216403,ZCTA5,16403, Pennsylvania,7029
8710000US4216404,ZCTA5,16404, Pennsylvania,3269
8710000US4216405,ZCTA5,16405, Pennsylvania,922
8710000US4216406,ZCTA5,16406, Pennsylvania,3509
8710000US4216407,ZCTA5,16407, Pennsylvania,11317
8710000US4216410,ZCTA5,16410, Pennsylvania,1854
8710000US4217371,ZCTA5,17371, Pennsylvania,257
8710000US4217372,ZCTA5,17372, Pennsylvania,4101
8710000US4217401,ZCTA5,17401, Pennsylvania,17687
8710000US4217402,ZCTA5,17402, Pennsylvania,36360
8710000US4217403,ZCTA5,17403, Pennsylvania,39042
8710000US4217404,ZCTA5,17404, Pennsylvania,35517
8710000US4217406,ZCTA5,17406, Pennsylvania,22156
8710000US4217407,ZCTA5,17407, Pennsylvania,2355
8710000US4217408,ZCTA5,17408, Pennsylvania,22507
8710000US4217501,ZCTA5,17501, Pennsylvania,4307
8710000US4217502,ZCTA5,17502, Pennsylvania,2464
8710000US4217505,ZCTA5,17505, Pennsylvania,1785
8710000US4217507,ZCTA5,17507, Pennsylvania,62
8710000US4217508,ZCTA5,17508, Pennsylvania,423
8710000US4217509,ZCTA5,17509, Pennsylvania,4664
8710000US4217512,ZCTA5,17512, Pennsylvania,17836
8710000US4217516,ZCTA5,17516, Pennsylvania,4496
8710000US4217517,ZCTA5,17517, Pennsylvania,15391
8710000US4217518,ZCTA5,17518, Pennsylvania,1355
8710000US4217519,ZCTA5,17519, Pennsylvania,6824
8710000US4217520,ZCTA5,17520, Pennsylvania,4686
8710000US4217522,ZCTA5,17522, Pennsylvania,32483
8710000US4217527,ZCTA5,17527, Pennsylvania,6080
8710000US4217529,ZCTA5,17529, Pennsylvania,4317
8710000US4217532,ZCTA5,17532, Pennsylvania,3381
8710000US4217535,ZCTA5,17535, Pennsylvania,2458
8710000US4217536,ZCTA5,17536, Pennsylvania,2839
8710000US4217538,ZCTA5,17538, Pennsylvania,6045
8710000US4217540,ZCTA5,17540, Pennsylvania,9791
8710000US4217543,ZCTA5,17543, Pennsylvania,42626
8710000US4217545,ZCTA5,17545, Pennsylvania,21256
8710000US4217547,ZCTA5,17547, Pennsylvania,7378
8710000US4217550,ZCTA5,17550, Pennsylvania,790
8710000US4217551,ZCTA5,17551, Pennsylvania,10857
8710000US4217552,ZCTA5,17552, Pennsylvania,17831
8710000US4217554,ZCTA5,17554, Pennsylvania,7525
8710000US4217565,ZCTA5,17565, Pennsylvania,2537
8710000US4217555,ZCTA5,17555, Pennsylvania,7525
8710000US4217557,ZCTA5,17557, Pennsylvania,13811
8710000US4217560,ZCTA5,17560, Pennsylvania,5118
8710000US4217562,ZCTA5,17562, Pennsylvania,4464
8710000US4217563,ZCTA5,17563, Pennsylvania,3849
8710000US4217566,ZCTA5,17566, Pennsylvania,12019
8710000US4217569,ZCTA5,17569, Pennsylvania,5448
8710000US4217570,ZCTA5,17570, Pennsylvania,291
8710000US4217572,ZCTA5,17572, Pennsylvania,3859
8710000US4217576,ZCTA5,17576, Pennsylvania,129
8710000US4217578,ZCTA5,17578, Pennsylvania,7485
8710000US4217579,ZCTA5,17579, Pennsylvania,5935
8710000US4217581,ZCTA5,17581, Pennsylvania,951
8710000US4217582,ZCTA5,17582, Pennsylvania,2026
8710000US4218091,ZCTA5,18091, Pennsylvania,5926
8710000US4218092,ZCTA5,18092, Pennsylvania,3223
8710000US4218101,ZCTA5,18101, Pennsylvania,3897
8710000US4218102,ZCTA5,18102, Pennsylvania,49779
8710000US4218103,ZCTA5,18103, Pennsylvania,45336
8710000US4218104,ZCTA5,18104, Pennsylvania,43236
8710000US4218195,ZCTA5,18195, Pennsylvania,0
8710000US4218105,ZCTA5,18105, Pennsylvania,12
8710000US4218106,ZCTA5,18106, Pennsylvania,6889
8710000US4218109,ZCTA5,18109, Pennsylvania,16932
8710000US4218201,ZCTA5,18201, Pennsylvania,27516
8710000US4218202,ZCTA5,18202, Pennsylvania,12083
8710000US4218210,ZCTA5,18210, Pennsylvania,8258
8710000US4218211,ZCTA5,18211, Pennsylvania,1304
8710000US4218212,ZCTA5,18212, Pennsylvania,131
8710000US4218214,ZCTA5,18214, Pennsylvania,2078
8710000US4218216,ZCTA5,18216, Pennsylvania,1067
8710000US4218221,ZCTA5,18221, Pennsylvania,389
8710000US4218218,ZCTA5,18218, Pennsylvania,2281
8710000US4218219,ZCTA5,18219, Pennsylvania,1436
8710000US4218220,ZCTA5,18220, Pennsylvania,344
8710000US4218222,ZCTA5,18222, Pennsylvania,9020
8710000US4218223,ZCTA5,18223, Pennsylvania,115
8710000US4218224,ZCTA5,18224, Pennsylvania,6017
8710000US4218225,ZCTA5,18225, Pennsylvania,114
8710000US4218229,ZCTA5,18229, Pennsylvania,8498
8710000US4218230,ZCTA5,18230, Pennsylvania,132
8710000US4218231,ZCTA5,18231, Pennsylvania,535
8710000US4218232,ZCTA5,18232, Pennsylvania,3941
8710000US4218234,ZCTA5,18234, Pennsylvania,401
8710000US4218235,ZCTA5,18235, Pennsylvania,19353
8710000US4218237,ZCTA5,18237, Pennsylvania,3110
8710000US4218239,ZCTA5,18239, Pennsylvania,232
8710000US4218240,ZCTA5,18240, Pennsylvania,3891
8710000US4218241,ZCTA5,18241, Pennsylvania,646
8710000US4218242,ZCTA5,18242, Pennsylvania,235
8710000US4218244,ZCTA5,18244, Pennsylvania,402
8710000US4218245,ZCTA5,18245, Pennsylvania,348
8710000US4218246,ZCTA5,18246, Pennsylvania,143
8710000US4218248,ZCTA5,18248, Pennsylvania,631
8710000US4218249,ZCTA5,18249, Pennsylvania,4129
8710000US4218250,ZCTA5,18250, Pennsylvania,3034
8710000US4218251,ZCTA5,18251, Pennsylvania,46
8710000US4218252,ZCTA5,18252, Pennsylvania,11188
8710000US4218254,ZCTA5,18254, Pennsylvania,871
8710000US4218255,ZCTA5,18255, Pennsylvania,4337
8710000US4218256,ZCTA5,18256, Pennsylvania,359
8710000US4218322,ZCTA5,18322, Pennsylvania,2781
8710000US4218301,ZCTA5,18301, Pennsylvania,28561
8710000US4218302,ZCTA5,18302, Pennsylvania,17362
8710000US4218321,ZCTA5,18321, Pennsylvania,1711
8710000US4218323,ZCTA5,18323, Pennsylvania,275
8710000US4218324,ZCTA5,18324, Pennsylvania,9714
8710000US4216411,ZCTA5,16411, Pennsylvania,1477
8710000US4216421,ZCTA5,16421, Pennsylvania,2518
8710000US4216412,ZCTA5,16412, Pennsylvania,10480
8710000US4216415,ZCTA5,16415, Pennsylvania,8916
8710000US4216416,ZCTA5,16416, Pennsylvania,203
8710000US4216417,ZCTA5,16417, Pennsylvania,8329
8710000US4216420,ZCTA5,16420, Pennsylvania,650
8710000US4216422,ZCTA5,16422, Pennsylvania,401
8710000US4216423,ZCTA5,16423, Pennsylvania,4450
8710000US4216424,ZCTA5,16424, Pennsylvania,4676
8710000US4216426,ZCTA5,16426, Pennsylvania,3730
8710000US4216427,ZCTA5,16427, Pennsylvania,193
8710000US4216428,ZCTA5,16428, Pennsylvania,12478
8710000US4216433,ZCTA5,16433, Pennsylvania,5384
8710000US4219057,ZCTA5,19057, Pennsylvania,17191
8710000US4219060,ZCTA5,19060, Pennsylvania,11368
8710000US4219061,ZCTA5,19061, Pennsylvania,19997
8710000US4219063,ZCTA5,19063, Pennsylvania,35704
8710000US4219064,ZCTA5,19064, Pennsylvania,24459
8710000US4219066,ZCTA5,19066, Pennsylvania,5864
8710000US4219067,ZCTA5,19067, Pennsylvania,51334
8710000US4219070,ZCTA5,19070, Pennsylvania,7277
8710000US4219072,ZCTA5,19072, Pennsylvania,9539
8710000US4219073,ZCTA5,19073, Pennsylvania,18332
8710000US4219074,ZCTA5,19074, Pennsylvania,5890
8710000US4219075,ZCTA5,19075, Pennsylvania,7354
8710000US4219076,ZCTA5,19076, Pennsylvania,6525
8710000US4219078,ZCTA5,19078, Pennsylvania,11067
8710000US4219079,ZCTA5,19079, Pennsylvania,9168
8710000US4219081,ZCTA5,19081, Pennsylvania,10337
8710000US4219082,ZCTA5,19082, Pennsylvania,40997
8710000US4219083,ZCTA5,19083, Pennsylvania,35878
8710000US4219085,ZCTA5,19085, Pennsylvania,8932
8710000US4219086,ZCTA5,19086, Pennsylvania,11420
8710000US4219087,ZCTA5,19087, Pennsylvania,32225
8710000US4219090,ZCTA5,19090, Pennsylvania,18832
8710000US4219094,ZCTA5,19094, Pennsylvania,4406
8710000US4219095,ZCTA5,19095, Pennsylvania,7063
8710000US4219096,ZCTA5,19096, Pennsylvania,13572
8710000US4219102,ZCTA5,19102, Pennsylvania,4705
8710000US4219103,ZCTA5,19103, Pennsylvania,21908
8710000US4219104,ZCTA5,19104, Pennsylvania,51808
8710000US4219106,ZCTA5,19106, Pennsylvania,11740
8710000US4219107,ZCTA5,19107, Pennsylvania,14875
8710000US4219109,ZCTA5,19109, Pennsylvania,0
8710000US4219111,ZCTA5,19111, Pennsylvania,63090
8710000US4219112,ZCTA5,19112, Pennsylvania,13
8710000US4219113,ZCTA5,19113, Pennsylvania,120
8710000US4219114,ZCTA5,19114, Pennsylvania,30907
8710000US4219115,ZCTA5,19115, Pennsylvania,33207
8710000US4219116,ZCTA5,19116, Pennsylvania,33112
8710000US4219118,ZCTA5,19118, Pennsylvania,9808
8710000US4219119,ZCTA5,19119, Pennsylvania,27035
8710000US4219120,ZCTA5,19120, Pennsylvania,68104
8710000US4219121,ZCTA5,19121, Pennsylvania,36572
8710000US4219122,ZCTA5,19122, Pennsylvania,21653
8710000US4219123,ZCTA5,19123, Pennsylvania,13416
8710000US4219124,ZCTA5,19124, Pennsylvania,66691
8710000US4219125,ZCTA5,19125, Pennsylvania,22958
8710000US4219126,ZCTA5,19126, Pennsylvania,15758
8710000US4219127,ZCTA5,19127, Pennsylvania,5913
8710000US4219128,ZCTA5,19128, Pennsylvania,35239
8710000US4219129,ZCTA5,19129, Pennsylvania,10975
8710000US4219130,ZCTA5,19130, Pennsylvania,24870
8710000US4219131,ZCTA5,19131, Pennsylvania,43172
8710000US4219132,ZCTA5,19132, Pennsylvania,36268
8710000US4219133,ZCTA5,19133, Pennsylvania,26063
8710000US4219134,ZCTA5,19134, Pennsylvania,60675
8710000US4219135,ZCTA5,19135, Pennsylvania,33091
8710000US4219136,ZCTA5,19136, Pennsylvania,40647
8710000US4219137,ZCTA5,19137, Pennsylvania,8638
8710000US4219138,ZCTA5,19138, Pennsylvania,32273
8710000US4219139,ZCTA5,19139, Pennsylvania,41271
8710000US4219140,ZCTA5,19140, Pennsylvania,54133
8710000US4219141,ZCTA5,19141, Pennsylvania,31376
8710000US4219142,ZCTA5,19142, Pennsylvania,29595
8710000US4216665,ZCTA5,16665, Pennsylvania,299
8710000US4216667,ZCTA5,16667, Pennsylvania,1392
8710000US4216668,ZCTA5,16668, Pennsylvania,3569
8710000US4216669,ZCTA5,16669, Pennsylvania,2351
8710000US4216670,ZCTA5,16670, Pennsylvania,47
8710000US4216671,ZCTA5,16671, Pennsylvania,505
8710000US4216672,ZCTA5,16672, Pennsylvania,187
8710000US4215824,ZCTA5,15824, Pennsylvania,5407
8710000US4215825,ZCTA5,15825, Pennsylvania,9562
8710000US4215827,ZCTA5,15827, Pennsylvania,231
8710000US4215828,ZCTA5,15828, Pennsylvania,286
8710000US4215829,ZCTA5,15829, Pennsylvania,1274
8710000US4215832,ZCTA5,15832, Pennsylvania,328
8710000US4215834,ZCTA5,15834, Pennsylvania,4533
8710000US4215840,ZCTA5,15840, Pennsylvania,1993
8710000US4215841,ZCTA5,15841, Pennsylvania,389
8710000US4215845,ZCTA5,15845, Pennsylvania,3197
8710000US4215846,ZCTA5,15846, Pennsylvania,3636
8710000US4215847,ZCTA5,15847, Pennsylvania,255
8710000US4215848,ZCTA5,15848, Pennsylvania,1027
8710000US4215849,ZCTA5,15849, Pennsylvania,1399
8710000US4215851,ZCTA5,15851, Pennsylvania,6671
8710000US4215853,ZCTA5,15853, Pennsylvania,6578
8710000US4215856,ZCTA5,15856, Pennsylvania,889
8710000US4215857,ZCTA5,15857, Pennsylvania,13212
8710000US4215860,ZCTA5,15860, Pennsylvania,1065
8710000US4215861,ZCTA5,15861, Pennsylvania,174
8710000US4215864,ZCTA5,15864, Pennsylvania,1845
8710000US4215868,ZCTA5,15868, Pennsylvania,1350
8710000US4215863,ZCTA5,15863, Pennsylvania,225
8710000US4215865,ZCTA5,15865, Pennsylvania,1295
8710000US4215866,ZCTA5,15866, Pennsylvania,261
8710000US4215870,ZCTA5,15870, Pennsylvania,1326
8710000US4215901,ZCTA5,15901, Pennsylvania,4190
8710000US4215902,ZCTA5,15902, Pennsylvania,12513
8710000US4215904,ZCTA5,15904, Pennsylvania,16608
8710000US4215905,ZCTA5,15905, Pennsylvania,21226
8710000US4215906,ZCTA5,15906, Pennsylvania,11144
8710000US4215909,ZCTA5,15909, Pennsylvania,5611
8710000US4215920,ZCTA5,15920, Pennsylvania,922
8710000US4216673,ZCTA5,16673, Pennsylvania,5519
8710000US4216674,ZCTA5,16674, Pennsylvania,736
8710000US4216677,ZCTA5,16677, Pennsylvania,481
8710000US4216678,ZCTA5,16678, Pennsylvania,2689
8710000US4216679,ZCTA5,16679, Pennsylvania,844
8710000US4216680,ZCTA5,16680, Pennsylvania,427
8710000US4216682,ZCTA5,16682, Pennsylvania,117
8710000US4216683,ZCTA5,16683, Pennsylvania,383
8710000US4216685,ZCTA5,16685, Pennsylvania,249
8710000US4216686,ZCTA5,16686, Pennsylvania,13488
8710000US4216689,ZCTA5,16689, Pennsylvania,462
8710000US4216691,ZCTA5,16691, Pennsylvania,314
8710000US4216692,ZCTA5,16692, Pennsylvania,753
8710000US4216693,ZCTA5,16693, Pennsylvania,4185
8710000US4216694,ZCTA5,16694, Pennsylvania,254
8710000US4216695,ZCTA5,16695, Pennsylvania,1198
8710000US4216699,ZCTA5,16699, Pennsylvania,1469
8710000US4216701,ZCTA5,16701, Pennsylvania,17980
8710000US4216720,ZCTA5,16720, Pennsylvania,1392
8710000US4216724,ZCTA5,16724, Pennsylvania,143
8710000US4216725,ZCTA5,16725, Pennsylvania,166
8710000US4216726,ZCTA5,16726, Pennsylvania,542
8710000US4216727,ZCTA5,16727, Pennsylvania,211
8710000US4216728,ZCTA5,16728, Pennsylvania,25
8710000US4216729,ZCTA5,16729, Pennsylvania,761
8710000US4216730,ZCTA5,16730, Pennsylvania,121
8710000US4216731,ZCTA5,16731, Pennsylvania,2818
8710000US4216732,ZCTA5,16732, Pennsylvania,293
8710000US4216733,ZCTA5,16733, Pennsylvania,222
8710000US4216734,ZCTA5,16734, Pennsylvania,287
8710000US4216735,ZCTA5,16735, Pennsylvania,6309
8710000US4216738,ZCTA5,16738, Pennsylvania,2679
8710000US4216740,ZCTA5,16740, Pennsylvania,1032
8710000US4216743,ZCTA5,16743, Pennsylvania,3942
8710000US4216748,ZCTA5,16748, Pennsylvania,2997
8710000US4216744,ZCTA5,16744, Pennsylvania,332
8710000US4216745,ZCTA5,16745, Pennsylvania,611
8710000US4216746,ZCTA5,16746, Pennsylvania,1265
8710000US4216749,ZCTA5,16749, Pennsylvania,4319
8710000US4216750,ZCTA5,16750, Pennsylvania,417
8710000US4216801,ZCTA5,16801, Pennsylvania,42812
8710000US4216802,ZCTA5,16802, Pennsylvania,12764
8710000US4216803,ZCTA5,16803, Pennsylvania,23685
8710000US4216820,ZCTA5,16820, Pennsylvania,1217
8710000US4216821,ZCTA5,16821, Pennsylvania,318
8710000US4216822,ZCTA5,16822, Pennsylvania,2283
8710000US4216823,ZCTA5,16823, Pennsylvania,26617
8710000US4216825,ZCTA5,16825, Pennsylvania,240
8710000US4216826,ZCTA5,16826, Pennsylvania,616
8710000US4216827,ZCTA5,16827, Pennsylvania,3991
8710000US4216828,ZCTA5,16828, Pennsylvania,4478
8710000US4216829,ZCTA5,16829, Pennsylvania,666
8710000US4216830,ZCTA5,16830, Pennsylvania,13695
8710000US4216832,ZCTA5,16832, Pennsylvania,510
8710000US4216833,ZCTA5,16833, Pennsylvania,5342
8710000US4219454,ZCTA5,19454, Pennsylvania,27870
8710000US4219456,ZCTA5,19456, Pennsylvania,737
8710000US4219457,ZCTA5,19457, Pennsylvania,125
8710000US4219460,ZCTA5,19460, Pennsylvania,40154
8710000US4219462,ZCTA5,19462, Pennsylvania,14658
8710000US4219464,ZCTA5,19464, Pennsylvania,45788
8710000US4219465,ZCTA5,19465, Pennsylvania,17038
8710000US4219468,ZCTA5,19468, Pennsylvania,25536
8710000US4219472,ZCTA5,19472, Pennsylvania,74
8710000US4215921,ZCTA5,15921, Pennsylvania,176
8710000US4215922,ZCTA5,15922, Pennsylvania,177
8710000US4215923,ZCTA5,15923, Pennsylvania,1770
8710000US4215924,ZCTA5,15924, Pennsylvania,1034
8710000US4215925,ZCTA5,15925, Pennsylvania,147
8710000US4215926,ZCTA5,15926, Pennsylvania,2676
8710000US4215927,ZCTA5,15927, Pennsylvania,1176
8710000US4215928,ZCTA5,15928, Pennsylvania,1974
8710000US4215929,ZCTA5,15929, Pennsylvania,75
8710000US4215930,ZCTA5,15930, Pennsylvania,241
8710000US4215931,ZCTA5,15931, Pennsylvania,9148
8710000US4215934,ZCTA5,15934, Pennsylvania,218
8710000US4215935,ZCTA5,15935, Pennsylvania,2620
8710000US4215936,ZCTA5,15936, Pennsylvania,1620
8710000US4215937,ZCTA5,15937, Pennsylvania,779
8710000US4215938,ZCTA5,15938, Pennsylvania,2583
8710000US4215940,ZCTA5,15940, Pennsylvania,3992
8710000US4215942,ZCTA5,15942, Pennsylvania,2079
8710000US4215943,ZCTA5,15943, Pennsylvania,3942
8710000US4215944,ZCTA5,15944, Pennsylvania,3472
8710000US4215945,ZCTA5,15945, Pennsylvania,198
8710000US4215946,ZCTA5,15946, Pennsylvania,7093
8710000US4215948,ZCTA5,15948, Pennsylvania,550
8710000US4215949,ZCTA5,15949, Pennsylvania,672
8710000US4215951,ZCTA5,15951, Pennsylvania,453
8710000US4215952,ZCTA5,15952, Pennsylvania,1413
8710000US4215953,ZCTA5,15953, Pennsylvania,83
8710000US4215954,ZCTA5,15954, Pennsylvania,2413
8710000US4215955,ZCTA5,15955, Pennsylvania,2551
8710000US4218451,ZCTA5,18451, Pennsylvania,448
8710000US4218452,ZCTA5,18452, Pennsylvania,4802
8710000US4218453,ZCTA5,18453, Pennsylvania,1104
8710000US4218454,ZCTA5,18454, Pennsylvania,64
8710000US4218455,ZCTA5,18455, Pennsylvania,105
8710000US4218456,ZCTA5,18456, Pennsylvania,423
8710000US4218457,ZCTA5,18457, Pennsylvania,82
8710000US4218458,ZCTA5,18458, Pennsylvania,3017
8710000US4218459,ZCTA5,18459, Pennsylvania,51
8710000US4218460,ZCTA5,18460, Pennsylvania,184
8710000US4218461,ZCTA5,18461, Pennsylvania,404
8710000US4218464,ZCTA5,18464, Pennsylvania,1193
8710000US4218462,ZCTA5,18462, Pennsylvania,427
8710000US4218463,ZCTA5,18463, Pennsylvania,199
8710000US4218470,ZCTA5,18470, Pennsylvania,2226
8710000US4218465,ZCTA5,18465, Pennsylvania,1340
8710000US4218466,ZCTA5,18466, Pennsylvania,16681
8710000US4218469,ZCTA5,18469, Pennsylvania,357
8710000US4218471,ZCTA5,18471, Pennsylvania,685
8710000US4218472,ZCTA5,18472, Pennsylvania,7521
8710000US4218473,ZCTA5,18473, Pennsylvania,495
8710000US4218503,ZCTA5,18503, Pennsylvania,1182
8710000US4218504,ZCTA5,18504, Pennsylvania,21265
8710000US4218505,ZCTA5,18505, Pennsylvania,20586
8710000US4218507,ZCTA5,18507, Pennsylvania,4891
8710000US4218508,ZCTA5,18508, Pennsylvania,12292
8710000US4218509,ZCTA5,18509, Pennsylvania,13589
8710000US4218510,ZCTA5,18510, Pennsylvania,14119
8710000US4218512,ZCTA5,18512, Pennsylvania,12218
8710000US4218517,ZCTA5,18517, Pennsylvania,5274
8710000US4218518,ZCTA5,18518, Pennsylvania,8313
8710000US4218519,ZCTA5,18519, Pennsylvania,5104
8710000US4218602,ZCTA5,18602, Pennsylvania,257
8710000US4218603,ZCTA5,18603, Pennsylvania,19320
8710000US4218610,ZCTA5,18610, Pennsylvania,5008
8710000US4219473,ZCTA5,19473, Pennsylvania,15726
8710000US4219474,ZCTA5,19474, Pennsylvania,733
8710000US4219475,ZCTA5,19475, Pennsylvania,11283
8710000US4219477,ZCTA5,19477, Pennsylvania,146
8710000US4219492,ZCTA5,19492, Pennsylvania,717
8710000US4219501,ZCTA5,19501, Pennsylvania,1047
8710000US4219503,ZCTA5,19503, Pennsylvania,1142
8710000US4219504,ZCTA5,19504, Pennsylvania,4998
8710000US4219505,ZCTA5,19505, Pennsylvania,3226
8710000US4219506,ZCTA5,19506, Pennsylvania,7356
8710000US4219507,ZCTA5,19507, Pennsylvania,3280
8710000US4219508,ZCTA5,19508, Pennsylvania,15725
8710000US4219510,ZCTA5,19510, Pennsylvania,7639
8710000US4219511,ZCTA5,19511, Pennsylvania,215
8710000US4219512,ZCTA5,19512, Pennsylvania,16954
8710000US4219518,ZCTA5,19518, Pennsylvania,14734
8710000US4219519,ZCTA5,19519, Pennsylvania,101
8710000US4219520,ZCTA5,19520, Pennsylvania,5465
8710000US4219522,ZCTA5,19522, Pennsylvania,14229
8710000US4219523,ZCTA5,19523, Pennsylvania,250
8710000US4219525,ZCTA5,19525, Pennsylvania,14107
8710000US4219526,ZCTA5,19526, Pennsylvania,11039
8710000US4219529,ZCTA5,19529, Pennsylvania,3131
8710000US4219530,ZCTA5,19530, Pennsylvania,16432
8710000US4219533,ZCTA5,19533, Pennsylvania,7686
8710000US4219534,ZCTA5,19534, Pennsylvania,2041
8710000US4219535,ZCTA5,19535, Pennsylvania,23
8710000US4219536,ZCTA5,19536, Pennsylvania,490
8710000US4219538,ZCTA5,19538, Pennsylvania,64
8710000US4219539,ZCTA5,19539, Pennsylvania,4597
8710000US4219540,ZCTA5,19540, Pennsylvania,11723
8710000US4219541,ZCTA5,19541, Pennsylvania,4403
8710000US4219542,ZCTA5,19542, Pennsylvania,67
8710000US4219543,ZCTA5,19543, Pennsylvania,5905
8710000US4219544,ZCTA5,19544, Pennsylvania,196
8710000US4219545,ZCTA5,19545, Pennsylvania,428
8710000US4219547,ZCTA5,19547, Pennsylvania,4222
8710000US4219549,ZCTA5,19549, Pennsylvania,326
8710000US4219550,ZCTA5,19550, Pennsylvania,641
8710000US4219551,ZCTA5,19551, Pennsylvania,5034
8710000US4219554,ZCTA5,19554, Pennsylvania,374
8710000US4219555,ZCTA5,19555, Pennsylvania,3406
8710000US4219559,ZCTA5,19559, Pennsylvania,362
8710000US4219560,ZCTA5,19560, Pennsylvania,7805
8710000US4219562,ZCTA5,19562, Pennsylvania,2622
8710000US4219564,ZCTA5,19564, Pennsylvania,90
8710000US4219565,ZCTA5,19565, Pennsylvania,8531
8710000US4219567,ZCTA5,19567, Pennsylvania,5388
8710000US4219601,ZCTA5,19601, Pennsylvania,32998
8710000US4219602,ZCTA5,19602, Pennsylvania,17900
8710000US4219604,ZCTA5,19604, Pennsylvania,27658
8710000US4219605,ZCTA5,19605, Pennsylvania,18985
8710000US4219606,ZCTA5,19606, Pennsylvania,34416
